amount,transaction_type,merchant_category,location,card_type,hour,previous_transactions,is_foreign_transaction,fraud
186279,International,Shopping,Same City,Credit,22,1,Yes,1
33879,Online,Travel,Same City,Credit,23,25,No,0
20395,POS,Travel,Same City,Credit,19,2,No,0
91738,POS,Fuel,Different State,Debit,18,26,No,1
94956,POS,Shopping,Different State,Credit,22,5,No,1
162743,Online,Jewellery,Different State,Credit,16,26,No,1
81918,International,Shopping,Same City,Debit,23,23,Yes,1
57988,Online,Shopping,Different City,Credit,4,3,No,1
154155,POS,Food,International,Debit,3,9,Yes,1
62806,International,Shopping,Same City,Credit,4,14,Yes,1
22903,Online,Food,Same City,Debit,5,7,No,0
22761,International,Jewellery,Same City,Credit,4,8,Yes,0
87068,Online,Food,International,Debit,21,7,Yes,1
124112,POS,Shopping,Different City,Credit,0,28,No,1
196269,ATM,Fuel,International,Credit,1,13,Yes,1
83778,POS,Shopping,Same City,Credit,22,16,No,0
100519,POS,Electronics,Same City,Credit,7,11,No,0
49284,POS,Shopping,Different City,Credit,20,27,No,0
138964,Online,Gaming,Same City,Credit,13,10,No,1
14797,ATM,Gaming,Same City,Debit,22,16,No,0
38872,Online,Food,Same City,Debit,10,20,No,0
86848,POS,Gaming,Same City,Credit,2,27,No,1
17085,Online,Food,Same City,Debit,3,1,No,0
50002,Online,Electronics,Different City,Credit,13,6,No,0
1807,Online,Electronics,Same City,Credit,14,22,No,0
859,POS,Travel,Same City,Credit,8,7,No,0
117795,Online,Gaming,Same City,Credit,23,8,No,1
29281,ATM,Food,Different City,Debit,17,28,No,0
58813,ATM,Jewellery,Different City,Credit,15,2,No,1
141415,Online,Travel,Same City,Debit,11,1,No,0
24844,POS,Electronics,International,Debit,7,0,Yes,0
18237,International,Electronics,Different City,Debit,18,2,Yes,0
159110,ATM,Shopping,Different City,Credit,18,6,No,0
98611,Online,Travel,Same City,Debit,8,23,No,1
101210,Online,Electronics,Different City,Debit,11,26,No,1
194099,Online,Shopping,Different State,Credit,21,15,No,1
100290,ATM,Shopping,Same City,Credit,0,15,No,1
169977,Online,Shopping,International,Credit,3,18,Yes,1
42073,Online,Electronics,International,Debit,21,12,Yes,0
17101,Online,Food,Different State,Credit,3,0,No,0
57845,Online,Shopping,Different City,Credit,18,0,No,0
17727,POS,Shopping,Different State,Debit,15,22,No,0
44163,POS,Food,Different State,Debit,22,16,No,0
128798,ATM,Electronics,Same City,Debit,14,4,No,0
132881,Online,Jewellery,Same City,Credit,20,20,No,1
157359,International,Food,Same City,Credit,6,20,Yes,1
155977,Online,Electronics,Different City,Credit,18,26,No,1
9778,Online,Fuel,Different State,Debit,11,12,No,0
191290,ATM,Jewellery,Different City,Debit,23,16,No,1
159958,Online,Shopping,Same City,Credit,14,23,No,1
189493,POS,Gaming,Same City,Credit,17,4,No,1
128567,POS,Food,Same City,Debit,15,14,No,0
98093,ATM,Gaming,Different City,Debit,10,20,No,1
56765,POS,Food,Different City,Credit,3,5,No,1
9562,ATM,Gaming,Same City,Credit,8,13,No,0
32366,Online,Fuel,Same City,Credit,13,30,No,0
49684,Online,Shopping,Same City,Debit,7,24,No,0
146064,Online,Food,Same City,Credit,23,23,No,1
98118,Online,Food,Same City,Credit,5,1,No,1
177187,Online,Travel,Same City,Credit,3,3,No,1
41425,Online,Fuel,Different City,Credit,11,3,No,0
149675,International,Fuel,Same City,Credit,14,20,Yes,1
113215,Online,Jewellery,Different State,Credit,8,21,No,1
115280,Online,Electronics,Different City,Credit,15,22,No,1
190094,POS,Fuel,Same City,Credit,2,29,No,1
79075,Online,Gaming,Same City,Credit,22,2,No,1
86719,POS,Shopping,Different City,Debit,14,5,No,0
71317,POS,Electronics,Same City,Credit,11,14,No,0
109598,Online,Gaming,Same City,Credit,13,17,No,1
120846,International,Fuel,Same City,Credit,12,18,Yes,1
59824,ATM,Gaming,Different State,Credit,3,1,No,1
17783,Online,Shopping,Same City,Debit,15,8,No,0
91537,Online,Gaming,Same City,Debit,3,27,No,1
18713,POS,Fuel,Different City,Debit,19,20,No,0
40895,ATM,Fuel,Different City,Credit,10,6,No,0
131905,ATM,Shopping,Same City,Debit,1,27,No,1
120176,Online,Shopping,Same City,Debit,13,9,No,0
180223,Online,Shopping,Different State,Credit,10,9,No,1
42742,Online,Shopping,Same City,Credit,22,8,No,0
163411,POS,Shopping,Different City,Credit,0,15,No,1
21952,ATM,Shopping,Same City,Credit,12,29,No,0
163736,International,Fuel,Same City,Debit,23,21,Yes,1
13396,ATM,Shopping,Different City,Debit,2,1,No,0
93808,Online,Shopping,Same City,Credit,23,2,No,0
219,International,Shopping,Different City,Credit,12,2,Yes,0
11006,International,Food,Same City,Debit,16,23,Yes,0
88121,Online,Shopping,Different City,Credit,11,23,No,1
36925,POS,Jewellery,Different City,Debit,10,28,No,0
199071,ATM,Travel,Same City,Debit,21,11,No,0
143965,Online,Shopping,Same City,Debit,9,18,No,0
22551,ATM,Fuel,Different City,Credit,9,5,No,0
159379,Online,Shopping,Same City,Credit,2,6,No,1
94948,POS,Food,Different City,Credit,3,9,No,1
108152,Online,Shopping,Same City,Credit,22,0,No,0
79259,ATM,Shopping,Different City,Credit,9,22,No,1
162175,International,Travel,Same City,Credit,19,9,Yes,1
181249,POS,Travel,International,Credit,7,21,Yes,1
175218,Online,Gaming,Same City,Credit,8,22,No,1
32541,International,Jewellery,Same City,Credit,3,17,Yes,0
25030,Online,Shopping,Same City,Credit,3,11,No,0
139985,ATM,Fuel,Same City,Credit,8,29,No,1
3342,POS,Shopping,Different City,Debit,8,12,No,0
103139,POS,Shopping,Same City,Debit,0,4,No,1
198693,ATM,Shopping,Same City,Credit,1,26,No,1
100990,Online,Electronics,Different City,Debit,20,20,No,0
173292,POS,Travel,Different City,Debit,13,22,No,1
123246,Online,Jewellery,Different City,Debit,15,15,No,1
19770,Online,Gaming,Same City,Credit,22,1,No,1
57421,POS,Fuel,Same City,Credit,22,21,No,0
197842,POS,Fuel,International,Credit,14,25,Yes,1
90451,Online,Food,Same City,Credit,23,25,No,1
139521,POS,Shopping,Same City,Debit,13,24,No,1
197609,POS,Shopping,Different City,Debit,7,17,No,0
144628,Online,Jewellery,Different City,Debit,20,6,No,1
164348,Online,Fuel,Same City,Credit,0,15,No,1
193455,International,Food,Different City,Credit,14,24,Yes,1
20828,POS,Gaming,Different City,Credit,2,23,No,0
151775,POS,Electronics,Different City,Credit,9,22,No,1
15049,Online,Fuel,International,Debit,0,15,Yes,0
1706,POS,Travel,Different State,Credit,9,21,No,0
160520,ATM,Food,Different State,Credit,16,13,No,1
108785,Online,Shopping,Same City,Credit,10,29,No,1
19225,POS,Fuel,Different City,Debit,8,23,No,0
97299,POS,Food,Same City,Debit,6,22,No,0
85927,POS,Food,Same City,Credit,21,22,No,1
196094,POS,Fuel,Same City,Credit,9,10,No,0
60496,International,Fuel,Same City,Credit,11,23,Yes,1
87964,POS,Food,Same City,Credit,4,4,No,1
35308,Online,Electronics,Different State,Debit,14,27,No,0
10464,International,Shopping,International,Debit,6,20,Yes,0
29469,Online,Shopping,Same City,Debit,16,26,No,0
190280,POS,Shopping,International,Credit,14,23,Yes,1
196479,Online,Shopping,Different State,Credit,5,14,No,1
152495,Online,Electronics,Same City,Debit,2,2,No,1
54060,Online,Jewellery,Different State,Debit,16,12,No,0
63207,Online,Food,Different City,Debit,18,28,No,1
7006,Online,Fuel,Same City,Credit,0,7,No,0
78177,POS,Food,Same City,Credit,1,4,No,1
40225,Online,Electronics,Same City,Credit,1,4,No,1
110896,Online,Gaming,Same City,Credit,20,6,No,1
16937,Online,Gaming,Same City,Debit,0,6,No,0
5500,Online,Gaming,Different City,Credit,23,6,No,0
34102,Online,Food,Same City,Credit,0,9,No,0
609,Online,Gaming,Same City,Credit,10,11,No,0
195449,POS,Food,Same City,Credit,4,21,No,1
178099,Online,Jewellery,Same City,Debit,22,14,No,1
22404,POS,Electronics,Same City,Credit,19,28,No,0
152682,POS,Electronics,Different State,Debit,15,13,No,1
114907,International,Fuel,Same City,Credit,21,2,Yes,1
55958,POS,Shopping,International,Credit,14,20,Yes,1
42236,Online,Travel,Same City,Credit,3,18,No,1
89643,POS,Food,Same City,Debit,20,23,No,1
189942,Online,Shopping,Different City,Debit,15,30,No,1
172412,Online,Food,Different City,Credit,20,25,No,1
127098,ATM,Travel,Different City,Debit,3,24,No,1
167232,Online,Gaming,Different City,Credit,8,26,No,1
50225,ATM,Gaming,Same City,Debit,10,8,No,1
107730,Online,Food,Same City,Credit,4,1,No,1
166531,Online,Food,Same City,Debit,5,1,No,1
90897,Online,Gaming,Different City,Debit,21,10,No,1
199151,ATM,Travel,International,Credit,18,21,Yes,1
122779,POS,Travel,Same City,Debit,18,29,No,1
169011,POS,Electronics,International,Debit,1,23,Yes,0
36757,POS,Shopping,Same City,Debit,19,9,No,0
17939,International,Electronics,Same City,Credit,14,11,Yes,0
140980,POS,Fuel,Same City,Debit,0,30,No,1
81528,POS,Food,Same City,Credit,8,4,No,0
33151,ATM,Food,International,Credit,22,8,Yes,0
108739,POS,Shopping,Same City,Credit,14,14,No,0
60637,Online,Food,Different State,Debit,21,9,No,0
197944,Online,Shopping,Same City,Credit,13,24,No,1
160942,ATM,Gaming,Same City,Debit,21,1,No,1
167632,ATM,Food,International,Credit,3,25,Yes,1
163763,POS,Electronics,International,Credit,8,12,Yes,1
42264,Online,Shopping,Different State,Credit,21,6,No,0
134227,Online,Jewellery,Same City,Credit,8,29,No,1
99440,ATM,Shopping,Different State,Credit,11,19,No,1
124521,Online,Shopping,Same City,Debit,8,6,No,0
40616,Online,Food,Different City,Credit,22,10,No,0
36294,Online,Fuel,Different City,Credit,2,26,No,1
28731,POS,Shopping,Different State,Debit,20,4,No,1
3135,POS,Shopping,Same City,Credit,1,25,No,1
33810,Online,Jewellery,Same City,Credit,13,25,No,0
171538,International,Shopping,Different City,Debit,17,8,Yes,1
82927,ATM,Shopping,Different State,Credit,21,10,No,0
162936,POS,Gaming,Same City,Credit,22,2,No,1
86463,Online,Food,Different State,Debit,17,4,No,1
33458,POS,Gaming,Same City,Credit,19,18,No,0
172304,Online,Shopping,Different State,Credit,11,17,No,1
60390,ATM,Travel,Different City,Debit,23,29,No,1
169140,Online,Travel,Same City,Debit,15,10,No,1
130405,POS,Travel,Different City,Debit,20,26,No,1
55626,Online,Electronics,Different State,Debit,11,5,No,0
183923,POS,Travel,Same City,Debit,8,18,No,0
154057,Online,Food,Same City,Credit,13,0,No,0
139579,ATM,Jewellery,Same City,Credit,4,30,No,1
120024,Online,Food,Same City,Credit,7,25,No,1
147548,Online,Gaming,Same City,Debit,0,18,No,1
31893,Online,Fuel,Same City,Credit,11,8,No,0
92958,POS,Gaming,Same City,Debit,1,18,No,1
161186,ATM,Fuel,Same City,Debit,8,14,No,1
147861,Online,Jewellery,Same City,Debit,3,22,No,1
52867,Online,Food,Same City,Credit,1,20,No,1
196582,POS,Electronics,Different City,Credit,20,19,No,0
139341,Online,Food,Same City,Credit,11,4,No,0
63747,Online,Electronics,Same City,Debit,18,13,No,0
88212,International,Food,Different City,Debit,22,19,Yes,1
119747,POS,Fuel,Same City,Debit,23,3,No,0
75570,POS,Fuel,Different State,Credit,3,16,No,1
38128,International,Food,Same City,Credit,6,12,Yes,0
34006,POS,Shopping,Same City,Debit,22,0,No,0
72654,International,Food,International,Credit,11,3,Yes,1
144916,Online,Travel,International,Debit,11,0,Yes,1
185527,ATM,Shopping,Different City,Credit,15,24,No,1
178140,POS,Gaming,Same City,Debit,16,22,No,1
116060,ATM,Fuel,Same City,Debit,5,6,No,1
83552,POS,Shopping,Different City,Debit,14,6,No,0
35015,POS,Travel,Same City,Credit,23,18,No,0
90464,Online,Shopping,Same City,Credit,5,2,No,1
164734,POS,Jewellery,Different City,Credit,18,21,No,1
90085,Online,Travel,Same City,Credit,7,3,No,0
93448,Online,Travel,Different City,Credit,14,7,No,1
149088,International,Shopping,Different City,Debit,14,14,Yes,1
59799,Online,Shopping,Same City,Credit,8,30,No,0
81716,POS,Shopping,International,Credit,22,14,Yes,1
97910,POS,Fuel,Different City,Credit,13,17,No,0
167,POS,Travel,Same City,Credit,20,15,No,0
41157,International,Shopping,Different City,Debit,8,11,Yes,0
156392,International,Electronics,Different City,Debit,4,7,Yes,1
86044,ATM,Fuel,Different State,Credit,14,30,No,1
120750,Online,Electronics,Same City,Credit,0,26,No,1
137928,POS,Electronics,Different State,Debit,9,30,No,1
88238,Online,Jewellery,Different City,Credit,7,29,No,0
116413,POS,Travel,Same City,Credit,22,25,No,1
89405,POS,Food,International,Credit,18,24,Yes,1
87985,Online,Gaming,Different State,Credit,7,12,No,1
76454,POS,Shopping,Same City,Credit,10,3,No,0
32826,Online,Electronics,Same City,Debit,7,20,No,0
173673,Online,Shopping,International,Credit,12,4,Yes,1
101304,Online,Shopping,Same City,Debit,18,28,No,1
111706,ATM,Jewellery,Different City,Debit,14,8,No,1
115867,POS,Electronics,Different City,Debit,18,16,No,0
182676,ATM,Jewellery,Same City,Credit,19,2,No,1
22655,Online,Gaming,International,Credit,4,13,Yes,0
24124,POS,Gaming,Different City,Credit,19,28,No,0
119248,POS,Shopping,Same City,Credit,3,13,No,1
93521,POS,Gaming,International,Debit,8,7,Yes,1
115060,POS,Food,Same City,Credit,20,18,No,0
90424,Online,Travel,Same City,Credit,18,5,No,0
182877,International,Shopping,Same City,Debit,7,21,Yes,1
190223,Online,Jewellery,International,Debit,3,4,Yes,1
126916,International,Jewellery,Same City,Credit,0,17,Yes,1
120118,POS,Fuel,Same City,Credit,11,7,No,0
80036,Online,Electronics,Same City,Credit,17,25,No,1
320,ATM,Food,Same City,Credit,13,20,No,0
183019,International,Shopping,Different State,Credit,7,26,Yes,1
88803,POS,Shopping,Same City,Credit,17,8,No,0
178267,POS,Fuel,Different State,Debit,0,23,No,1
11505,Online,Shopping,Same City,Credit,8,25,No,0
116790,Online,Shopping,Same City,Credit,23,27,No,1
81068,ATM,Food,Same City,Credit,21,23,No,1
100128,Online,Fuel,Same City,Credit,2,29,No,1
125407,POS,Electronics,Different State,Debit,8,11,No,1
114690,Online,Travel,Same City,Credit,15,9,No,0
44753,POS,Food,Same City,Credit,3,23,No,1
131988,POS,Shopping,Same City,Credit,18,5,No,0
42313,Online,Electronics,Different City,Credit,16,28,No,0
41837,Online,Travel,Same City,Credit,3,6,No,1
36436,POS,Shopping,Different City,Debit,8,29,No,0
110176,POS,Electronics,Same City,Debit,21,8,No,0
121907,POS,Food,Same City,Credit,17,18,No,0
151286,Online,Shopping,Different City,Debit,11,14,No,0
128956,International,Fuel,International,Debit,12,29,Yes,1
124312,POS,Food,Different State,Credit,12,1,No,1
33057,Online,Electronics,International,Debit,4,18,Yes,0
86484,ATM,Jewellery,Same City,Credit,9,18,No,1
136259,POS,Shopping,Different City,Credit,4,14,No,1
194191,Online,Shopping,Same City,Debit,17,11,No,0
108668,ATM,Shopping,Different State,Credit,21,7,No,1
113292,ATM,Food,Same City,Debit,4,9,No,1
113291,Online,Shopping,Same City,Debit,8,7,No,0
23420,POS,Shopping,Different City,Debit,7,26,No,1
20804,Online,Shopping,Different State,Credit,0,12,No,0
131635,POS,Food,Same City,Credit,22,9,No,0
149394,Online,Food,Same City,Credit,14,29,No,1
119329,POS,Travel,Same City,Debit,18,28,No,1
170537,POS,Electronics,Same City,Credit,11,12,No,0
162007,Online,Fuel,Different City,Credit,17,22,No,1
93266,POS,Electronics,Same City,Credit,14,20,No,0
37027,Online,Electronics,Different State,Debit,19,19,No,0
29156,ATM,Fuel,Same City,Credit,13,29,No,0
166252,POS,Electronics,Same City,Credit,21,29,No,1
36115,Online,Fuel,Different State,Credit,18,14,No,0
126292,POS,Fuel,Different State,Credit,0,4,No,1
129717,ATM,Gaming,Same City,Debit,19,10,No,1
194402,POS,Shopping,Same City,Credit,21,14,No,0
33813,Online,Fuel,Same City,Credit,1,20,No,0
92333,POS,Food,Different State,Debit,23,8,No,1
48038,Online,Shopping,Same City,Credit,20,25,No,0
55710,International,Food,Same City,Credit,23,4,Yes,1
84781,Online,Travel,International,Credit,1,20,Yes,1
82247,International,Gaming,Same City,Credit,21,8,Yes,1
16166,Online,Food,Same City,Debit,11,1,No,0
96850,Online,Jewellery,Different City,Debit,7,30,No,1
14284,ATM,Gaming,Different State,Debit,14,0,No,0
70834,Online,Jewellery,Same City,Credit,19,0,No,1
25316,POS,Shopping,Different City,Debit,7,30,No,0
198409,ATM,Travel,Different City,Credit,11,10,No,0
104390,Online,Shopping,Same City,Debit,10,10,No,0
28081,Online,Jewellery,Same City,Credit,13,3,No,0
179233,Online,Shopping,Different State,Debit,4,19,No,1
121386,POS,Fuel,International,Credit,20,3,Yes,1
66863,ATM,Shopping,Same City,Credit,5,15,No,1
194310,POS,Gaming,Different State,Credit,9,25,No,1
49630,Online,Fuel,Different City,Debit,19,27,No,0
11477,Online,Fuel,Different City,Credit,14,11,No,0
148829,POS,Food,Same City,Debit,9,25,No,1
193928,Online,Jewellery,Same City,Credit,22,12,No,1
189274,POS,Gaming,Same City,Debit,8,6,No,1
56615,Online,Food,Same City,Credit,18,25,No,0
154303,Online,Shopping,Different City,Debit,22,0,No,0
121574,POS,Shopping,Different State,Credit,22,16,No,1
41311,POS,Shopping,Different City,Debit,14,29,No,0
175383,POS,Shopping,Different State,Credit,11,6,No,0
11528,POS,Fuel,Different City,Credit,4,10,No,0
111282,POS,Travel,Same City,Credit,12,11,No,0
31713,POS,Travel,Same City,Credit,0,7,No,0
110503,POS,Shopping,Different City,Debit,11,20,No,0
199517,POS,Fuel,Same City,Debit,2,10,No,1
107793,POS,Food,Same City,Credit,10,24,No,1
135018,Online,Electronics,Different State,Credit,18,21,No,1
184553,ATM,Food,Different City,Credit,13,0,No,1
168020,International,Fuel,Same City,Credit,23,10,Yes,1
149356,ATM,Electronics,Same City,Debit,2,0,No,1
48337,International,Shopping,Same City,Credit,11,15,Yes,1
166272,Online,Electronics,Same City,Credit,15,12,No,0
71669,Online,Shopping,Same City,Credit,5,19,No,1
12221,POS,Shopping,Same City,Credit,17,4,No,0
162611,ATM,Food,Different City,Credit,21,6,No,0
43667,POS,Food,Same City,Debit,21,30,No,0
148936,Online,Shopping,Same City,Credit,13,21,No,1
155196,ATM,Shopping,Same City,Credit,17,29,No,1
172137,Online,Travel,Same City,Debit,1,30,No,1
132687,Online,Food,Same City,Credit,19,9,No,0
58290,Online,Electronics,Same City,Debit,20,9,No,0
107179,POS,Fuel,Different City,Debit,0,16,No,1
151955,Online,Electronics,Same City,Credit,5,12,No,1
196912,ATM,Shopping,Different State,Credit,14,23,No,1
127984,Online,Jewellery,Different City,Debit,17,26,No,1
186642,Online,Jewellery,Different City,Credit,5,6,No,1
178341,Online,Gaming,Different State,Debit,13,12,No,1
92751,Online,Jewellery,Different City,Debit,2,17,No,0
99302,ATM,Food,Same City,Credit,23,23,No,1
136880,International,Jewellery,Different City,Credit,8,19,Yes,1
66899,ATM,Electronics,Different City,Debit,20,21,No,1
94531,Online,Jewellery,Different City,Credit,2,7,No,1
71684,Online,Travel,Same City,Debit,7,27,No,1
65000,POS,Shopping,Different City,Credit,15,13,No,0
35547,POS,Electronics,Same City,Debit,19,25,No,0
159987,POS,Shopping,Different State,Debit,5,29,No,1
20227,Online,Shopping,Different City,Credit,0,20,No,0
152127,Online,Shopping,Same City,Credit,12,20,No,0
56946,POS,Food,Same City,Credit,2,5,No,1
48227,Online,Travel,Different State,Credit,1,26,No,1
